,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
12,0.0,0.8414709848078965,0.9092974268256817,0.1411200080598672,0.0,0.0,0.0,0.6569865987187891,0.9893582466233818,0.4121184852417566,0.0,0.0,0.0,0.4201670368266409,0.9906073556948704,0.6502878401571168,0.0,0.0,0.0,0.14987720966295234,0.9129452507276277,0.8366556385360561,0.0,0.0,0.0,0.0,0.7625584504796027,0.956375928404503,0.27090578830786904,0.0,0.0,0.0,0.5514266812416906,0.9999118601072672,0.5290826861200238,0.0,0.0,0.0,0.2963685787093853,0.9637953862840878,0.7451131604793488,0.0,0.0,0.0,0.017701925105413577,0.8509035245341184,0.9017883476488092,0.123573122745224,0.0,0.0,0.0,0.6702291758433747,0.9866275920404853,0.39592515018183416,0.0,0.0,0.0,0.43616475524782494,0.9928726480845371,0.6367380071391379,0.0,0.0,0.0,0.16735570030280691,0.9200260381967907,0.8268286794901034,0.0,0.0,0.0,0.0,0.7738906815578891,0.9510546532543747,0.25382336276203626,0.0,0.0,0.0,0.5661076368981803,0.9995201585807313,0.5139784559875352,0.0,0.0,0.0,0.31322878243308516,0.9683644611001854,0.7331903200732922,0.0,0.0,0.0,0.03539830273366068,0.8600694058124532,0.8939966636005579,0.10598751175115685,0.0,0.0,0.0,0.683261714736121,0.9835877454343449,0.3796077390275217,0.0,0.0
13,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
15,0.0,0.8414709848078965,0.9092974268256817,0.1411200080598672,0.0,0.0,0.0,0.6569865987187891,0.9893582466233818,0.4121184852417566,0.0,0.0,0.0,0.4201670368266409,0.9906073556948704,0.6502878401571168,0.0,0.0,0.0,0.14987720966295234,0.9129452507276277,0.8366556385360561,0.0,0.0,0.0,0.0,0.7625584504796027,0.956375928404503,0.27090578830786904,0.0,0.0,0.0,0.5514266812416906,0.9999118601072672,0.5290826861200238,0.0,0.0,0.0,0.2963685787093853,0.9637953862840878,0.7451131604793488,0.0,0.0,0.0,0.017701925105413577,0.8509035245341184,0.9017883476488092,0.123573122745224,0.0,0.0,0.0,0.6702291758433747,0.9866275920404853,0.39592515018183416,0.0,0.0,0.0,0.43616475524782494,0.9928726480845371,0.6367380071391379,0.0,0.0,0.0,0.16735570030280691,0.9200260381967907,0.8268286794901034,0.0,0.0,0.0,0.0,0.7738906815578891,0.9510546532543747,0.25382336276203626,0.0,0.0,0.0,0.5661076368981803,0.9995201585807313,0.5139784559875352,0.0,0.0,0.0,0.31322878243308516,0.9683644611001854,0.7331903200732922,0.0,0.0,0.0,0.03539830273366068,0.8600694058124532,0.8939966636005579,0.10598751175115685,0.0,0.0,0.0,0.683261714736121,0.9835877454343449,0.3796077390275217,0.0,0.0
16,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
18,0.0,0.8414709848078965,0.9092974268256817,0.1411200080598672,0.0,0.0,0.0,0.6569865987187891,0.9893582466233818,0.4121184852417566,0.0,0.0,0.0,0.4201670368266409,0.9906073556948704,0.6502878401571168,0.0,0.0,0.0,0.14987720966295234,0.9129452507276277,0.8366556385360561,0.0,0.0,0.0,0.0,0.7625584504796027,0.956375928404503,0.27090578830786904,0.0,0.0,0.0,0.5514266812416906,0.9999118601072672,0.5290826861200238,0.0,0.0,0.0,0.2963685787093853,0.9637953862840878,0.7451131604793488,0.0,0.0,0.0,0.017701925105413577,0.8509035245341184,0.9017883476488092,0.123573122745224,0.0,0.0,0.0,0.6702291758433747,0.9866275920404853,0.39592515018183416,0.0,0.0,0.0,0.43616475524782494,0.9928726480845371,0.6367380071391379,0.0,0.0,0.0,0.16735570030280691,0.9200260381967907,0.8268286794901034,0.0,0.0,0.0,0.0,0.7738906815578891,0.9510546532543747,0.25382336276203626,0.0,0.0,0.0,0.5661076368981803,0.9995201585807313,0.5139784559875352,0.0,0.0,0.0,0.31322878243308516,0.9683644611001854,0.7331903200732922,0.0,0.0,0.0,0.03539830273366068,0.8600694058124532,0.8939966636005579,0.10598751175115685,0.0,0.0,0.0,0.683261714736121,0.9835877454343449,0.3796077390275217,0.0,0.0
19,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
21,0.0,0.8414709848078965,0.9092974268256817,0.1411200080598672,0.0,0.0,0.0,0.6569865987187891,0.9893582466233818,0.4121184852417566,0.0,0.0,0.0,0.4201670368266409,0.9906073556948704,0.6502878401571168,0.0,0.0,0.0,0.14987720966295234,0.9129452507276277,0.8366556385360561,0.0,0.0,0.0,0.0,0.7625584504796027,0.956375928404503,0.27090578830786904,0.0,0.0,0.0,0.5514266812416906,0.9999118601072672,0.5290826861200238,0.0,0.0,0.0,0.2963685787093853,0.9637953862840878,0.7451131604793488,0.0,0.0,0.0,0.017701925105413577,0.8509035245341184,0.9017883476488092,0.123573122745224,0.0,0.0,0.0,0.6702291758433747,0.9866275920404853,0.39592515018183416,0.0,0.0,0.0,0.43616475524782494,0.9928726480845371,0.6367380071391379,0.0,0.0,0.0,0.16735570030280691,0.9200260381967907,0.8268286794901034,0.0,0.0,0.0,0.0,0.7738906815578891,0.9510546532543747,0.25382336276203626,0.0,0.0,0.0,0.5661076368981803,0.9995201585807313,0.5139784559875352,0.0,0.0,0.0,0.31322878243308516,0.9683644611001854,0.7331903200732922,0.0,0.0,0.0,0.03539830273366068,0.8600694058124532,0.8939966636005579,0.10598751175115685,0.0,0.0,0.0,0.683261714736121,0.9835877454343449,0.3796077390275217,0.0,0.0
22,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
24,0.0,0.8414709848078965,0.9092974268256817,0.1411200080598672,0.0,0.0,0.0,0.6569865987187891,0.9893582466233818,0.4121184852417566,0.0,0.0,0.0,0.4201670368266409,0.9906073556948704,0.6502878401571168,0.0,0.0,0.0,0.14987720966295234,0.9129452507276277,0.8366556385360561,0.0,0.0,0.0,0.0,0.7625584504796027,0.956375928404503,0.27090578830786904,0.0,0.0,0.0,0.5514266812416906,0.9999118601072672,0.5290826861200238,0.0,0.0,0.0,0.2963685787093853,0.9637953862840878,0.7451131604793488,0.0,0.0,0.0,0.017701925105413577,0.8509035245341184,0.9017883476488092,0.123573122745224,0.0,0.0,0.0,0.6702291758433747,0.9866275920404853,0.39592515018183416,0.0,0.0,0.0,0.43616475524782494,0.9928726480845371,0.6367380071391379,0.0,0.0,0.0,0.16735570030280691,0.9200260381967907,0.8268286794901034,0.0,0.0,0.0,0.0,0.7738906815578891,0.9510546532543747,0.25382336276203626,0.0,0.0,0.0,0.5661076368981803,0.9995201585807313,0.5139784559875352,0.0,0.0,0.0,0.31322878243308516,0.9683644611001854,0.7331903200732922,0.0,0.0,0.0,0.03539830273366068,0.8600694058124532,0.8939966636005579,0.10598751175115685,0.0,0.0,0.0,0.683261714736121,0.9835877454343449,0.3796077390275217,0.0,0.0
25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
